Code_form,Country_code,Country_code_desc,Project_code,Project_code_desc,District,Village,Village_Type,Household_code,Latitude,Longitude,Period,Marital_status,Year_formed,Hh_born,Hh_lived,Hh_ethnic,Hh_spouse,Hh_spouse_ethnic,Hh_cooking_tech,Hh_floor2,Hh_walls2,Hh_roof2,Hh_own_in,Hh_own_out,Hh_water,Hh_toilet,Hh_electric,Hh_cooking_fuel,Hh_clear,perwell_comp,income_suff,==...,hh_head_female,hh_head_age,hh_head_educ,hh_head_days_ill,hh_member,hh_children,hh_adult,hh_elderly,hh_dependency_ratio,hh_head_occup_agric,land_tot_used,land_tot_rent,land_tot_borrow,land_forest_used,land_forest_rent,land_forest_borrow,land_ag_used,land_ag_rent,land_ag_borrow,land_tot,land_forest_tot,land_ag_tot,forest_share,ag_share,tenure_security,owns_tv,owns_motorcycle,owns_cellphone,total_asset_value,income_forest,business_net_income,total_salary,agric_salary,income_other_tot,income_gov_trans,income_remittances,income_nonforest,hh_clearing_total,country_project,HH_adults,HH_adult_equivalents,HH_house_condition_index,hh_utility_index,year,int_nonREDD_ongoing_sum,int_nonREDD_ended_sum,int_avail_bin_CLE,int_avail_sum_CLE,int_avail_bin_EE,int_avail_sum_EE,int_avail_bin_FE,int_avail_sum_FE,int_avail_bin_NCLE,int_avail_sum_NCLE,int_avail_bin_RFAC,int_avail_sum_RFAC,int_avail_bin_TC,int_avail_sum_TC,int_avail_bin_OI,int_avail_sum_OI,int_invol_bin_CLE,int_invol_sum_CLE,int_invol_bin_EE,int_invol_sum_EE,int_invol_bin_FE,int_invol_sum_FE,int_invol_bin_NCLE,int_invol_sum_NCLE,int_invol_bin_RFAC,int_invol_sum_RFAC,int_invol_bin_TC,int_invol_sum_TC,int_invol_bin_OI,int_invol_sum_OI,int_chnge_bin_CLE,int_chnge_sum_CLE,int_chnge_bin_EE,int_chnge_sum_EE,int_chnge_bin_FE,int_chnge_sum_FE,int_chnge_bin_NCLE,int_chnge_sum_NCLE,int_chnge_bin_RFAC,int_chnge_sum_RFAC,int_chnge_bin_TC,int_chnge_sum_TC,int_chnge_bin_OI,int_chnge_sum_OI,int_availALL_bin_CLE,int_availALL_sum_CLE,int_availALL_bin_EE,int_availALL_sum_EE,int_availALL_bin_FE,int_availALL_sum_FE,int_availALL_bin_NCLE,int_availALL_sum_NCLE,int_availALL_bin_RFAC,int_availALL_sum_RFAC,int_availALL_bin_TC,int_availALL_sum_TC,int_availALL_bin_OI,int_availALL_sum_OI,int_involALL_bin_CLE,int_involALL_sum_CLE,int_involALL_bin_EE,int_involALL_sum_EE,int_involALL_bin_FE,int_involALL_sum_FE,int_involALL_bin_NCLE,int_involALL_sum_NCLE,int_involALL_bin_RFAC,int_involALL_sum_RFAC,int_involALL_bin_TC,int_involALL_sum_TC,int_involALL_bin_OI,int_involALL_sum_OI,int_chngeALL_bin_CLE,int_chngeALL_sum_CLE,int_chngeALL_bin_EE,int_chngeALL_sum_EE,int_chngeALL_bin_FE,int_chngeALL_sum_FE,int_chngeALL_bin_NCLE,int_chngeALL_sum_NCLE,int_chngeALL_bin_RFAC,int_chngeALL_sum_RFAC,int_chngeALL_bin_TC,int_chngeALL_sum_TC,int_chngeALL_bin_OI,int_chngeALL_sum_OI,int_cat_tot_avail,int_cat_pos_avail,int_cat_ena_avail,int_cat_neg_avail,int_cat_tot_invol,int_cat_pos_invol,int_cat_ena_invol,int_cat_neg_invol,int_cat_tot_chnge,int_cat_pos_chnge,int_cat_ena_chnge,int_cat_neg_chnge,int_cat_tot_availALL,int_cat_pos_availALL,int_cat_ena_availALL,int_cat_neg_availALL,int_cat_tot_involALL,int_cat_pos_involALL,int_cat_ena_involALL,int_cat_neg_involALL,int_cat_tot_chngeALL,int_cat_pos_chngeALL,int_cat_ena_chngeALL,int_cat_neg_chngeALL,DY_forest_share,DY_perwell_comp,DY_income_suff
102/03/053,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,053,0545820,9114427,0,1,14,0,14,1,1,1,1,2,2,3,1,0,2,1,1,1,0,0,-1,TRUE,0,39,9,0,7,5,2,0,0.7142857142857143,1,6.25,0,0,4,0,0,2,0,0,6.25,4,2,0.64,0.32,1,0,0,0,340,3648.1666666666665,581.625,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,2,4.2,7,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,-0.64,-1,-1
102/03/054,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,054,0545507,9114584,0,1,20,1,42,1,0,0,1.037037037037037,2,2,2,1,0,2,2,3,10,1,0,-1,TRUE,0,42,1,0,9,5,4,0,0.5555555555555556,1,6.5,0,0,5,0,0,1,0,0,6.5,5,1,0.7692307692307693,0.15384615384615385,1,1,0,0,5630,3648.1666666666665,50,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,4,5.6,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,-0.7692307692307693,0,-1
102/03/057,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,057,0545562,9114666,0,1,13,0,20,1,0,1,1,2,2,3,1,0,2,3,1,1,0,0,-1,TRUE,0,35,4,0,8,6,2,0,0.75,1,6.100000001490116,0,0,3,0,0,3,0,0,6.100000001490116,3,3,0.49180327856838624,0.49180327856838624,1,0,0,0,1020,3648.1666666666665,200,30200,30200,530.4,0,NA,NA,0,102_03,2,4.7,7,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,-0.49180327856838624,0,1
102/03/058,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,058,0545602,9114649,0,1,28,1,45,1,1,1,1,2,2,2,1,0,2,3,2,1,1,0,1,TRUE,0,45,9,0,5,3,2,0,0.6,1,3.5,0,0,1,0,0,2,0,0,3.5,1,2,0.2857142857142857,0.5714285714285714,1,0,0,0,1830,3648.1666666666665,-365,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,2,3.2,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.16883116883116883,0,-1
102/03/059,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,059,0545869,9114408,0,1,25,1,44,1,1,1,1,1.9310344827586208,2,3,2,0,2,3,3,1,0,0,-1,TRUE,0,44,11,0,6,2,4,0,0.3333333333333333,1,2.1500000059604645,0,0,1,0,0,1,0,0,2.1500000059604645,1,1,0.4651162777803214,0.4651162777803214,1,1,0,0,7100,3648.1666666666665,940,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,4,4.1,NA,8,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,0,0,0,-0.4651162777803214,0,-1
102/03/060,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,060,0545766,9114479,0,1,10,1,28,1,0,1,1,2,3,2,1,0,3,3,1,1,1,0,-1,TRUE,0,28,11,0,7,5,2,0,0.7142857142857143,1,0.5099999997764826,0,0,0,0,0,0.5,0,0,0.5099999997764826,0,0.5,0,0.980392157292421,1,0,0,0,450,3648.1666666666665,41,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,2,4.2,7,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.7722007722007722,0,-1
102/03/061,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Patria Nueva,0,061,0545905,9114383,0,1,13,0,13,0,1,1,1,2,1,2,1,0,2,3,2,1,1,-1,0,TRUE,0,59,11,30,5,3,2,0,0.6,1,3.5099999997764826,0,0,1,0,0,2.5,0,0,3.5099999997764826,1,2.5,0.2849002849184274,0.7122507122960685,1,0,0,0,878,3648.1666666666665,20,5442.833333333333,3818.3333333333335,530.4,0,NA,NA,0,102_03,2,3.2,5,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,-0.2849002849184274,0,-1
102/03/062,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,062,585754,8965216,0,1,9,0,13,1,1,1,1,2,2,2,1,0,2,3,2,1,0,0,-1,TRUE,0,30,10,0,5,3,2,0,0.6,1,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,1,1,0,0,0,860,288.42857142857144,150,1800,1800,916,0,NA,NA,0,102_03,2,3.2,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.18181818181818182,1,-1
102/03/063,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,063,585635,8964742,0,1,39,0,39,1,1,1,1,3,2,3,1,0,2,3,2,1,0,0,0,TRUE,0,59,6,0,4,1,3,0,0.25,1,7,0,0,5,0,0,2,0,0,7,5,2,0.7142857142857143,0.2857142857142857,1,1,0,0,5870,288.42857142857144,400,4800,4800,916,0,NA,NA,0,102_03,3,2.9,8,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.01790688420214881,0,-1
102/03/064,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,064,585780,8964966,0,1,36,0,36,1,0,1,1,2,2,2,1,0,2,3,2,1,0,0,0,TRUE,0,60,6,0,8,2,6,0,0.25,1,16.5,0,0,5,0,0,11.5,0,0,16.5,5,11.5,0.30303030303030304,0.696969696969697,1,0,0,0,820,288.42857142857144,90,3496.1428571428573,1167.4761904761904,916,0,NA,NA,0,102_03,6,5.5,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.30303030303030304,0,-1
102/03/065,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,065,585630,8964951,0,1,12,1,1,1,0,1,1,2,3,2,1,0,2,3,2,1,0,0,-1,TRUE,0,37,14,0,6,4,2,0,0.6666666666666666,1,3,0,0,2,0,0,1,0,0,3,2,1,0.6666666666666666,0.3333333333333333,1,1,0,0,1520,288.42857142857144,200,3496.1428571428573,1167.4761904761904,916,0,NA,NA,0,102_03,2,3.7,7,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,-0.6666666666666666,0,-1
102/03/066,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,066,586124,8965347,0,1,21,1,30,1,1,1,1,2,2,2,1,0,2,3,2,1,0,1,-1,TRUE,0,43,6,30,6,3,3,0,0.5,1,5,0,0,2,0,0,3,0,0,5,2,3,0.4,0.6,1,1,0,1,6950,288.42857142857144,150,500,500,916,0,NA,NA,0,102_03,3,3.9,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,-0.07914438502673798,-1,-1
102/03/067,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,067,585624,8964975,0,1,6,1,27,1,1,1,1,3,3,3,1,0,2,3,2,1,0,1,-1,TRUE,0,27,11,0,4,2,2,0,0.5,0,1.75,0,0,0,0,0,1.75,0,0,1.75,0,1.75,0,1,1,1,0,0,1720,288.42857142857144,396.51851851851853,2250,0,916,0,NA,NA,0,102_03,2,2.7,9,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102/03/068,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,068,585530,8965165,0,1,16,1,40,1,1,1,1,2,3,2,1,0,2,3,2,1,0,0,0,TRUE,0,40,6,0,7,4,3,0,0.5714285714285714,1,2,0,0,1,0,0,1,0,0,2,1,1,0.5,0.5,1,0,0,0,1370,288.42857142857144,73,2730,2250,916,0,NA,NA,0,102_03,3,4.4,7,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.5,0,-1
102/03/069,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,069,586052,8965116,0,1,23,0,23,1,1,1,1,2,3,2,1,0,2,3,2,1,0,0,0,TRUE,0,39,16,0,9,5,4,0,0.5555555555555556,0,9.5,0,0,7,0,0,2.5,0,0,9.5,7,2.5,0.7368421052631579,0.2631578947368421,1,0,0,0,2340,288.42857142857144,-2,14400,0,916,0,NA,NA,0,102_03,4,5.6,7,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.7368421052631579,0,-1
102/03/070,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,070,058572,8965215,0,1,12,1,35,1,1,1,1,1,2,2,2,0,2,3,2,1,1,1,-1,TRUE,0,35,5,0,6,4,2,0,0.6666666666666666,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,640,288.42857142857144,147,552,0,916,0,NA,NA,0,102_03,2,3.7,5,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,-0.5555555555555556,1,0
102/03/071,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,071,585753,8965234,0,1,35,0,37,1,0,1,1,2,1,2,1,0,2,3,2,1,1,0,0,TRUE,0,60,3,0,5,1,4,0,0.2,1,3.1500000059604645,0,0,2,0,0,1.1500000059604645,0,0,3.1500000059604645,2,1.1500000059604645,0.6349206337192311,0.36507936628076887,1,0,0,0,1120,240,-151,175,0,916,0,NA,NA,0,102_03,4,3.5999999999999996,5,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.07936508056648317,0,1
102/03/073,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,073,585755,8965192,0,1,25,0,25,1,1,1,1,3,3,2,1,0,2,3,2,1,0,0,-1,TRUE,0,43,9,0,7,3,4,0,0.42857142857142855,1,4,0,0,2,0,0,2,0,0,4,2,2,0.5,0.5,1,0,0,0,3052,288.42857142857144,200,2000,2000,916,0,NA,NA,0,102_03,4,4.6,8,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.11538461538461542,0,-1
102/03/074,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,074,585818,8965060,0,1,17,1,34,1,1,1,1,1,3,2,1,0,2,3,2,1,1,1,-1,TRUE,0,34,16,0,5,3,2,0,0.6,0,1.125,0,0,0.125,0,0,1,0,0,1.125,0.125,1,0.1111111111111111,0.8888888888888888,1,0,0,0,1120,288.42857142857144,-102,3496.1428571428573,1167.4761904761904,916,0,NA,NA,0,102_03,2,3.2,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.1111111111111111,0,-1
102/03/077,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,077,585694,8965329,0,1,14,0,40,1,1,1,1,1,3,2,1,0,2,3,2,1,1,0,1,TRUE,0,68,1,30,8,6,2,1,0.875,1,6.200000002980232,0,0,1,0,0,5.200000002980232,0,0,6.200000002980232,1,5.200000002980232,0.1612903225031157,0.8387096774968843,1,0,0,0,3600,288.42857142857144,396.51851851851853,2400,2400,916,0,NA,NA,0,102_03,2,4.7,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,-0.1612903225031157,1,-1
102/03/081,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,081,0586079,8965136,0,1,2,0,2,1,1,1,1,3,3,3,1,1,2,3,2,1,0,-1,-1,TRUE,0,54,13,0,7,5,2,0,0.7142857142857143,1,2.6500000059604645,0,0,0,0,0,2.5,0,0,2.6500000059604645,0,2.5,0,0.9433962242931775,1,0,0,0,2065,288.42857142857144,110,940,690,1440,0,0,NA,0,102_03,2,4.2,9,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,-1
102/03/082,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,082,0585478,8965198,0,2,25,0,25,1,0,1,1,2,3,3,1,0,2,3,2,1,0,0,-1,TRUE,0,45,16,0,6,1,5,0,0.16666666666666666,1,5.125,0,0,0,0,0,5,0,0,5.125,0,5,0,0.975609756097561,1,0,0,0,7369.799999237061,120,90,4722,2997,916,0,NA,NA,0,102_03,5,4.3,8,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.26058631921824105,1,-1
102/03/084,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,084,0585797,8965064,0,1,19,0,19,1,0,1,1,2,3,1,1,0,2,3,2,1,1,0,-1,TRUE,0,48,7,0,9,7,2,0,0.7777777777777778,1,2.550000000745058,0,0,0.5,0,0,2.050000000745058,0,0,2.550000000745058,0.5,2.050000000745058,0.1960784313152589,0.8039215686847411,1,0,0,0,2580,120,4540,3496.1428571428573,1167.4761904761904,350,0,0,NA,0,102_03,2,5.2,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0.39215686280238804,0,-1
102/03/086,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,086,0585910,8965103,0,1,10,1,30,1,1,1,1,1,3,1,1,0,2,3,2,1,0,1,-1,TRUE,0,30,11,0,4,2,2,0,0.5,1,2.5,0,0,1,0,0,1,0,0,2.5,1,1,0.4,0.4,1,0,0,0,160,288.42857142857144,10,3496.1428571428573,1167.4761904761904,916,0,NA,NA,0,102_03,2,2.7,5,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,-0.08085106382978724,-1,-1
102/03/087,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Cacomacaya,0,087,0585893,8964915,0,1,35,0,40,1,0,0,1,3,3,2,1,0,2,3,2,1,1,-1,-1,TRUE,0,58,5,60,5,2,3,0,0.4,1,3.5,0,0,2.5,0,0,0.5,0,0,3.5,2.5,0.5,0.7142857142857143,0.14285714285714285,1,1,0,0,5070,288.42857142857144,396.51851851851853,3496.1428571428573,1167.4761904761904,800,0,0,NA,0,102_03,3,3.4,8,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,-0.7142857142857143,0,-1
